room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
12089399,1429,30283594,Entire home/apt,,Boston,,Mission Hill,1,0,3,1,,134,,Lux Furnished Longwood 1-Bedroom Apartment,29:43.0,42.334973,-71.099957,0101000020E610000067800BB265C651C081053065E02A4540
1183032,1429,6471589,Entire home/apt,,Boston,,South End,23,4.5,2,1,,135,,"Charming South End, Boston Condo",29:41.2,42.34122,-71.07533,0101000020E6100000179AEB34D2C451C0DD5ED218AD2B4540
9770477,1429,17194624,Entire home/apt,,Boston,,Fenway,21,4,2,0,,125,,Back bay close to Charles river,29:41.2,42.350479,-71.093757,0101000020E610000059315C1D00C651C0A777F17EDC2C4540
5075267,1429,814298,Entire home/apt,,Boston,,South End,39,4,2,0,,134,,Efficient Studio - Back Bay/S. End,29:39.6,42.340795,-71.080704,0101000020E6100000022A1C412AC551C0F6D1A92B9F2B4540
16980401,1429,38286738,Entire home/apt,,Boston,,Fenway,2,0,4,1,,130,,"Cozy, clean and warm apartment",29:05.0,42.349903,-71.094376,0101000020E6100000BF61A2410AC651C0DAE21A9FC92C4540
14522631,1429,70833557,Entire home/apt,,Boston,,South End,69,5,4,1,,139,,Â∏Ç‰∫&Ë±‰∏®πø‰®πÂ∫Ê≥¢Â£´È°øÂÁ´®πÅÊπæÂ∫ÂÔºÂ∏¶ÁÅÂÆ∂‰®ËΩ¶‰Ω,28:26.9,42.339143,-71.07979,0101000020E6100000102384471BC551C06BD5AE09692B4540
17496201,1429,1444340,Entire home/apt,,Boston,,Downtown,1,0,2,0,,133,,Downtown Boston 1 Bedroom - #607,28:26.9,42.355656,-71.061651,0101000020E610000001310917F2C351C02750C422862D4540
8224214,1429,29066313,Entire home/apt,,Boston,,Brighton,80,4.5,6,3,,121,,Welcome2Boston2: Near BC/BU/Harvard,28:15.6,42.340571,-71.151305,0101000020E610000029AE2AFBAEC951C0A67B9DD4972B4540
9169272,1429,47719377,Entire home/apt,,Boston,,Beacon Hill,1,0,2,1,,130,,Spacious one bedroom in Beacon Hill,28:12.4,42.359641,-71.065521,0101000020E6100000E10CFE7E31C451C07FA65EB7082E4540
1497879,1429,2776892,Entire home/apt,,Boston,,East Boston,382,4.5,2,1,,114,,Studio one stop from airport and downtown!,25:44.5,42.366885,-71.036151,0101000020E6100000EFAD484C50C251C04D327216F62E4540
12997334,1429,24584254,Entire home/apt,,Boston,,Allston,9,5,4,1,,99,,1 BR apartment near Harvard,25:11.2,42.364536,-71.11838,0101000020E61000000820B58993C751C07A1B9B1DA92E4540
17495492,1429,21184200,Entire home/apt,,Boston,,Beacon Hill,10,4.5,2,0,,98,,Sweet Little Beacon Hill Getaway- $150+ Unit 12,25:06.2,42.359154,-71.066616,0101000020E6100000FB58C16F43C451C0211D1EC2F82D4540
2837932,1429,14517564,Entire home/apt,,Boston,,Back Bay,0,0,2,0,,70,,Large furnished studio - Back Bay,24:49.9,42.345003,-71.080106,0101000020E6100000A88DEA7420C551C0CD02ED0E292C4540
7007801,1429,36737151,Entire home/apt,,Boston,,Back Bay,25,4,3,1,,72,,Back Bay Apartment,24:49.2,42.34964,-71.088342,0101000020E61000003F373465A7C551C0CDAFE600C12C4540
13028097,1429,33694027,Entire home/apt,,Boston,,Allston,1,0,2,0,,71,,Luxury studio near Harvard Square,24:49.2,42.362407,-71.128747,0101000020E6100000529D0E643DC851C0B56B425A632E4540
9969226,1429,274767,Entire home/apt,,Boston,,Allston,0,0,4,1,,79,,Charming Allston 1bedroom apartment,24:49.2,42.3491,-71.130987,0101000020E6100000E04C4C1762C851C04D840D4FAF2C4540
16367520,1429,68597467,Entire home/apt,,Boston,,Beacon Hill,4,4,4,2,,78,,Cozy Beacon Hill Apartment,24:47.4,42.361025,-71.067008,0101000020E61000008124ECDB49C451C0EA043411362E4540
19769375,1429,139544483,Entire home/apt,,Boston,,Allston,0,0,2,1,,70,,Entire private 1bed 1bath with a large living room,24:45.5,42.351226,-71.127784,0101000020E6100000EF3CF19C2DC851C0A0C03BF9F42C4540
13046581,1429,19488432,Entire home/apt,,Boston,,West Roxbury,48,5,5,2,,69,,Beautiful Apartment 30 Minutes to Boston,24:41.9,42.260901,-71.157742,0101000020E610000029CDE67118CA51C0313F373465214540
19219071,1429,133217709,Entire home/apt,,Boston,,West Roxbury,2,0,2,0,,55,,Studio apt in tree-lined Boston neighborhood!,24:38.4,42.274425,-71.149689,0101000020E61000008AE42B8194C951C0371AC05B20234540
19330793,1429,57925675,Entire home/apt,,Boston,,Jamaica Plain,3,5,2,1,,60,,Jamaica Plain apartment,24:38.4,42.316137,-71.112888,0101000020E61000001807978E39C751C01C075E2D77284540
12972378,1429,71380118,Entire home/apt,,Boston,,Fenway,1,0,4,1,,4000,,Fenway Park/Kenmore Square Flat,24:35.9,42.347934,-71.09758,0101000020E6100000982F2FC03EC651C04F95EF19892C4540
18765384,1429,130566457,Entire home/apt,,Boston,,Downtown,0,0,8,4,,3995,,TROCA ONE - Exclusive use of Super Yacht,24:35.9,42.360557,-71.047811,0101000020E6100000E658DE550FC351C004AC55BB262E4540
12679021,1429,38001139,Entire home/apt,,Boston,,South Boston Waterfront,0,0,4,2,,3000,,View of IndyCar...ON THE STREET!,24:35.9,42.348358,-71.039875,0101000020E6100000643BDF4F8DC251C065A6B4FE962C4540
18154248,1429,10014745,Entire home/apt,,Boston,,Downtown,0,0,16,1,,1299,,Ult. tailgater/hospitality trailer,24:34.8,42.36038,-71.059601,0101000020E6100000C573B680D0C351C0F5108DEE202E4540
17472272,1429,4434391,Entire home/apt,,Boston,,West Roxbury,0,0,14,6,,1100,,HUGE 3000+ sqft Home in Boston,24:34.8,42.291034,-71.141995,0101000020E6100000834C327216C951C01503249A40254540
8303267,1429,4552954,Entire home/apt,,Boston,,South End,3,5,10,5,,1400,,"5 BR Quiet, Deluxe, Charming House",24:34.8,42.342415,-71.074519,0101000020E61000008FFB56EBC4C451C076543541D42B4540
19008735,1429,151592,Entire home/apt,,Boston,,Beacon Hill,0,0,12,4,,1200,,"Four bedroom home in historic Beacon Hill, Boston",24:34.7,42.357773,-71.072134,0101000020E610000080BBECD79DC451C027327381CB2D4540
16878187,1429,21609039,Entire home/apt,,Boston,,Roxbury,1,0,8,4,,1000,,Luxury Brownstone Penthouse Duplex,24:34.7,42.340678,-71.081932,0101000020E6100000BC1FB75F3EC551C0BC3B32569B2B4540
15726711,1429,95459395,Entire home/apt,,Boston,,West End,0,0,5,2,,800,,Luxury 2 Bedroom Apartment + Pool & Gym!!,24:33.5,42.363231,-71.067036,0101000020E6100000E6E95C514AC451C05AF2785A7E2E4540
15190108,1429,95459395,Entire home/apt,,Boston,,South Boston Waterfront,0,0,7,3,,720,,Lavish Upscale 3-Bedroom Apartment in Boston,24:33.5,42.352244,-71.045823,0101000020E6100000E59997C3EEC251C02A1BD654162D4540
19590968,1429,95459395,Entire home/apt,,Boston,,Jamaica Plain,0,0,5,2,,560,,Palatial 2-BR in the Heart of Boston + Pool & Gym,24:26.3,42.328612,-71.112244,0101000020E6100000064B75012FC751C05D8940F50F2A4540
10052920,1429,30283594,Entire home/apt,,Boston,,South Boston Waterfront,0,0,7,3,,617,,High-End  3-Bedroom Apt on the Boston Harbor,24:26.3,42.351325,-71.046397,0101000020E61000007B681F2BF8C251C034A2B437F82C4540
18789646,1429,51673899,Entire home/apt,,Boston,,Back Bay,0,0,8,3,,529,,New Beacon Back Bay Elegant 3BR 2 Bath Apts (2),24:26.3,42.353772,-71.072695,0101000020E61000004BE5ED08A7C451C0C91EA166482D4540
15188419,1429,95459395,Entire home/apt,,Boston,,Downtown,0,0,5,2,,548,,Luxury Downtown Boston 2-BR Apartment!,24:26.3,42.352276,-71.063623,0101000020E61000008011346612C451C036954561172D4540
10052824,1429,30283594,Entire home/apt,,Boston,,South Boston Waterfront,5,5,7,3,,617,,Lux Furnished 3-Bedroom Apartment near Fort Point,24:26.3,42.351651,-71.045822,0101000020E6100000FDDB65BFEEC251C0874D64E6022D4540
15188208,1429,95459395,Entire home/apt,,Boston,,Downtown,1,0,5,2,,548,,Beautifully Furnished 2-BR Apt in Downtown Boston!,24:24.1,42.352137,-71.062932,0101000020E6100000CD77F01307C451C0145B41D3122D4540
11734812,1429,9419684,Entire home/apt,,Boston,,South Boston Waterfront,7,4.5,6,3,,569,,Lux 3 Bedroom in Seaport Square w/wifi,24:24.1,42.351416,-71.045845,0101000020E6100000D9EBDD1FEFC251C044A51133FB2C4540
10053032,1429,30283594,Entire home/apt,,Boston,,South Boston Waterfront,4,4.5,7,3,,617,,Lux. 3 BR High Rise Apt. in Boston,24:24.0,42.351948,-71.046554,0101000020E6100000DFDFA0BDFAC251C041F2CEA10C2D4540
115936,1429,228845,Entire home/apt,,Boston,,Jamaica Plain,9,4,12,4,,550,,"Sunny, Spacious and Affordable ",24:23.1,42.315576,-71.113057,0101000020E61000005E656D533CC751C085B35BCB64284540
12362389,1429,2025724,Entire home/apt,,Boston,,Back Bay,0,0,4,2,,600,,Stunning 2-bed w/ private entrance!,24:23.1,42.354574,-71.072428,0101000020E610000024D40CA9A2C451C086014BAE622D4540
18788498,1429,38191116,Entire home/apt,,Boston,,Mattapan,0,0,12,6,,600,,Queen Anne Victorian on 1 acre lot w. guest house,24:23.1,42.27047,-71.075567,0101000020E61000000A6AF816D6C451C04A46CEC29E224540
15284016,1429,95459395,Entire home/apt,,Boston,,Chinatown,0,0,5,2,,594,,Elegant 2-Bedroom Apt in Downtown Boston!,24:21.8,42.348741,-71.059628,0101000020E6100000427BF5F1D0C351C01DE38A8BA32C4540
15285175,1429,95459395,Entire home/apt,,Boston,,South Boston Waterfront,1,0,5,2,,617,,Luxury 2-Bedroom Apartment in Seaport,24:21.8,42.35252,-71.045123,0101000020E61000000953944BE3C251C0CC9717601F2D4540
14300921,1429,605252,Shared room,,Boston,,Roxbury,53,4.5,2,1,,39,,Futon For You or 2 (Hostel Style) 420 Friendly,45:42.5,42.325997,-71.078774,0101000020E61000009B711AA20AC551C00CCC0A45BA294540
13264687,1429,73947522,Shared room,,Boston,,Brighton,6,4,2,1,,40,,"Sofa-bed with laundry, Wi-Fi, and kitchen near BC",45:41.4,42.356393,-71.163964,0101000020E61000002B6EDC627ECA51C0FCC22B499E2D4540
2219558,1429,3945988,Shared room,,Boston,,Back Bay,11,5,2,1,,40,,BU/MIT/Down Town! 3 MINS to T,45:41.4,42.351091,-71.086933,0101000020E61000005DFC6D4F90C551C0C075C58CF02C4540
16702101,1429,22541573,Entire home/apt,,Boston,,West End,0,0,4,2,,514,,"Longfellow Place, Lux 2Bd West End/Beacon Hill",24:21.8,42.362983,-71.064072,0101000020E6100000B72572C119C451C08200193A762E4540
19403335,1429,136022286,Entire home/apt,,Boston,,Back Bay,0,0,3,1,,592,,Fabulous Studio Well,24:21.8,42.350773,-71.079828,0101000020E61000008753E6E61BC551C0EFA83121E62C4540
6544715,1429,33986390,Entire home/apt,,Boston,,South Boston,19,4.5,10,5,,700,,CitySide-South Boston,24:21.8,42.336763,-71.045216,0101000020E61000006150A6D1E4C251C05DC0CB0C1B2B4540
17134180,1429,115175098,Entire home/apt,,Boston,,Beacon Hill,0,0,4,2,,650,,Boston - Beacon Hill Apartment,24:21.8,42.358611,-71.069133,0101000020E6100000C284D1AC6CC451C0317E1AF7E62D4540
12270833,1429,66095644,Entire home/apt,,Boston,,Allston,0,0,5,2,,524,,Marathoners welcome - Harvard Sq,24:21.8,42.362546,-71.133947,0101000020E61000006E19709692C851C0D7A546E8672E4540
19028994,1429,132787859,Entire home/apt,,Boston,,Charlestown,0,0,8,3,,650,,Upscale Single Family in Historic Neighborhood,24:21.8,42.37632,-71.066276,0101000020E61000009F20B1DD3DC451C0556AF6402B304540
18388606,1429,95459395,Entire home/apt,,Boston,,Chinatown,0,0,5,2,,599,,Ultra-Plush 2-BR Apt in Downtown Boston,24:20.6,42.351321,-71.061896,0101000020E610000035F0A31AF6C351C0F2B22616F82C4540
18389483,1429,95459395,Entire home/apt,,Boston,,Chinatown,0,0,5,2,,599,,Ultra-Cozy 2-BR Apartment in Downtown Boston,24:20.6,42.351393,-71.061339,0101000020E61000000ABE69FAECC351C08C852172FA2C4540
18520843,1429,95459395,Entire home/apt,,Boston,,Fenway,0,0,5,2,,599,,Cozy & Furnished 2BR Boston Apt + Doorman,24:20.6,42.343295,-71.100452,0101000020E610000057B439CE6DC651C0AEF02E17F12B4540
18502823,1429,95459395,Entire home/apt,,Boston,,Fenway,0,0,5,2,,599,,High-End Boston Furnished 2-BR Apartment!!,24:20.6,42.344637,-71.100637,0101000020E610000020F12BD670C651C0EBFEB1101D2C4540
18503888,1429,95459395,Entire home/apt,,Boston,,Fenway,0,0,5,2,,599,,Elegant & Cozy Boston Fenway 2-BR Apt!!,24:20.6,42.344857,-71.100219,0101000020E610000005DCF3FC69C651C0F9653046242C4540
19372540,1429,135797366,Entire home/apt,,Boston,,Fenway,0,0,2,1,,592,,Modern apartment at Baltic Sea,24:17.8,42.346482,-71.088915,0101000020E6100000ED478AC8B0C551C08B53AD85592C4540
19376491,1429,135821542,Entire home/apt,,Boston,,Downtown,0,0,2,1,,595,,Modern Central Strasbourg Apartment,24:17.8,42.353062,-71.063498,0101000020E61000002157EA5910C451C0EDBAB722312D4540
19369772,1429,135782497,Entire home/apt,,Boston,,Back Bay,0,0,2,1,,595,,Bread roll service,24:17.7,42.352068,-71.07549,0101000020E6100000344B02D4D4C451C0ECFB7090102D4540
19372011,1429,135793455,Entire home/apt,,Boston,,Downtown,0,0,2,1,,595,,Sunset on the Lake,24:17.7,42.351244,-71.068367,0101000020E61000000A48FB1F60C451C047753A90F52C4540
8389735,1429,41456680,Entire home/apt,,Boston,,Downtown,0,0,4,2,,600,,Luxury Apartment with Amazing Views,24:17.7,42.352815,-71.063713,0101000020E610000020D5B0DF13C451C0E544BB0A292D4540
19364977,1429,135741799,Entire home/apt,,Boston,,Back Bay,0,0,2,1,,514,,Elegant Studio near Luxembourg,24:17.7,42.351798,-71.074398,0101000020E6100000D238D4EFC2C451C02C6684B7072D4540
19393479,1429,135961993,Entire home/apt,,Boston,,Back Bay,0,0,2,1,,586,,Holiday in the heart of the City Wismar,24:17.7,42.349537,-71.076164,0101000020E61000007C48F8DEDFC451C0F8DEDFA0BD2C4540
1628130,1429,333220,Entire home/apt,,Boston,,Jamaica Plain,1,0,10,4,,650,,Rare! Perfect pondside location near everything,24:17.7,42.311712,-71.118184,0101000020E610000045BA9F5390C751C0A8E2C62DE6274540
2649521,1429,13563081,Entire home/apt,,Boston,,South Boston Waterfront,9,5,6,3,,600,,Modern Southie Condo near BCEC!!,24:16.0,42.343165,-71.053388,0101000020E6100000ED7F80B56AC351C0E010AAD4EC2B4540
5919529,1429,24196977,Entire home/apt,,Boston,,Back Bay,15,5,6,3,,550,,3 BD single family.  Steps to everything w/ Patio!,24:16.0,42.35037,-71.070345,0101000020E6100000FA9B508880C451C0F0BF95ECD82C4540
11970702,1429,6201198,Entire home/apt,,Boston,,South Boston,5,5,4,2,,700,,Seaport With Views! Walk to BCEC !,24:16.0,42.3379,-71.043219,0101000020E610000036E49F19C4C251C0C1A8A44E402B4540
7527149,1429,10502779,Entire home/apt,,Boston,,Beacon Hill,25,5,7,4,,700,,Gorgeous Boston Townhouse Apartment,24:16.0,42.357034,-71.070562,0101000020E6100000C8957A1684C451C0B0C7444AB32D4540
743211,1429,2796082,Entire home/apt,,Boston,,Jamaica Plain,52,5,10,4,,575,,Unique Find: Private home in City!,24:14.1,42.305813,-71.112597,0101000020E61000002C280CCA34C751C088D860E124274540
12441,1429,25188,Entire home/apt,,Boston,,Back Bay,38,4.5,6,3,,583,,[1300] 3 Bedroom-Back Bay-Penthouse,24:14.1,42.353842,-71.07268,0101000020E6100000B1C403CAA6C451C0C2F9D4B14A2D4540
5783197,1429,4552954,Entire home/apt,,Boston,,South End,49,5,5,3,,650,,Quiet & Charm in Boston's South End,24:14.1,42.342896,-71.074232,0101000020E610000044149337C0C451C0F1F62004E42B4540
17015212,1429,108172638,Entire home/apt,,Boston,,South End,3,5,7,2,,532,,"Luxury 2bd/2ba, amazing location & stunning views",24:14.1,42.344576,-71.06405,0101000020E6100000C3D32B6519C451C0467EFD101B2C4540
5088560,1429,21609039,Entire home/apt,,Boston,,South End,49,5,4,2,,550,,Stunning SouthEnd/BackBay Penthouse,24:14.1,42.341445,-71.080511,0101000020E6100000F8FD9B1727C551C0FD304278B42B4540
19071169,1429,133144559,Entire home/apt,,Boston,,Charlestown,0,0,2,1,,600,,Tall Ships Private Rooftop and Penthouse,24:14.1,42.374866,-71.060523,0101000020E6100000F969DC9BDFC351C0F030ED9BFB2F4540
18690288,1429,17406884,Entire home/apt,,Boston,,South Boston,7,5,14,5,,525,,"Magnificent 5 BR, Seaport, Boston, BCEC, WTC, BU",24:14.1,42.335879,-71.03358,0101000020E61000002E73BA2C26C251C0E3344415FE2A4540
13216268,1429,22304512,Entire home/apt,,Boston,,Downtown,39,4.5,8,3,,600,,Lux 3 floor penthouse with roof deck in Downtown,24:14.0,42.349629,-71.056301,0101000020E6100000DB6E826F9AC351C0D95DA0A4C02C4540
19454877,1429,95459395,Entire home/apt,,Boston,,Mission Hill,0,0,3,0,,354,,Contemporary Studio near Fenway + Nice Pool & Gym!,24:11.4,42.329978,-71.110711,0101000020E6100000AD1397E315C751C0223317B83C2A4540
19455243,1429,95459395,Entire home/apt,,Boston,,Mission Hill,0,0,3,0,,354,,Modern Studio near Fenway w/ Pool & Gym!,24:11.4,42.328944,-71.110376,0101000020E6100000DA907F6610C751C0931B45D61A2A4540
19450658,1429,95459395,Entire home/apt,,Boston,,Jamaica Plain,0,0,3,0,,354,,Modernly Plush Studio near Fenway + Pool!,24:11.4,42.329183,-71.111032,0101000020E6100000CE33F6251BC751C018B325AB222A4540
19455477,1429,95459395,Entire home/apt,,Boston,,Mission Hill,0,0,3,1,,365,,Beautiful & Cozy 1-BR near Fenway + Pool & Gym!!,24:11.4,42.330069,-71.110654,0101000020E6100000FBCA83F414C751C0333674B33F2A4540
19453190,1429,95459395,Entire home/apt,,Boston,,Mission Hill,0,0,3,1,,365,,High-End 1-BR with Top-Of-The-Line Pool & Gym!!,24:11.4,42.32866,-71.110006,0101000020E610000048179B560AC751C06EC0E787112A4540
19590313,1429,95459395,Entire home/apt,,Boston,,Jamaica Plain,0,0,3,1,,365,,Upscale & Lavish 1-BR Apt with Great Amenities!,24:11.4,42.3288,-71.112359,0101000020E6100000529ACDE330C751C060764F1E162A4540
12618291,1429,68502098,Entire home/apt,,Boston,,West Roxbury,6,5,8,5,,300,,The 1880 House: Historic Single Family Victorian!,24:06.2,42.280757,-71.153214,0101000020E610000085D21742CEC951C0C18F6AD8EF234540
18897397,1429,51020712,Entire home/apt,,Boston,,Dorchester,0,0,9,4,,351,,Grand View on Jones Hill,24:04.2,42.312785,-71.06019,0101000020E6100000F6622827DAC351C0F5D6C05609284540
15358576,1429,90526463,Entire home/apt,,Boston,,Dorchester,3,0,8,4,,399,,Boston House,24:04.2,42.312818,-71.048054,0101000020E6100000499C155113C351C0D1CC936B0A284540
6053700,1429,31247560,Entire home/apt,,Boston,,Jamaica Plain,7,4.5,6,3,,450,,3+ bedroom house - center of JP,23:58.5,42.309835,-71.114579,0101000020E6100000BD73284355C751C0FD135CACA8274540
4526315,1429,4705050,Entire home/apt,,Boston,,Jamaica Plain,42,5,11,5,,500,,Lovely Single Family Colonial Home,23:58.5,42.313592,-71.122621,0101000020E61000006133C005D9C751C0C4245CC823284540
1929406,1429,9991368,Entire home/apt,,Boston,,Jamaica Plain,2,0,6,4,,335,,Family-Friendly Victorian Townhouse,23:54.3,42.312742,-71.112014,0101000020E61000006DACC43C2BC751C0F60A0BEE07284540
12209652,1429,65660258,Entire home/apt,,Boston,,Jamaica Plain,0,0,6,3,,500,,Amazing artist apartment in Boston,23:54.3,42.30466,-71.108893,0101000020E6100000DA70581AF8C651C01E335019FF264540
2592416,1429,13271600,Entire home/apt,,Boston,,Jamaica Plain,7,5,10,4,,500,,Large Comfortable Home in JP,23:52.9,42.307037,-71.103368,0101000020E6100000FDDCD0949DC651C0BBD408FD4C274540
16362002,1429,1480518,Entire home/apt,,Boston,,Jamaica Plain,1,0,8,4,,350,,4 bedrooms/full kitchen/tons of space/close to T,23:52.9,42.295456,-71.119385,0101000020E610000082A8FB00A4C751C018B49080D1254540
7611271,1429,953185,Entire home/apt,,Boston,,South Boston,18,5,7,4,,494,,4BR Seaport/BCEC/Family/Ocean,23:51.2,42.331816,-71.033987,0101000020E61000004E5FCFD72CC251C010255AF2782A4540
6576530,1429,14785487,Entire home/apt,,Boston,,Roxbury,6,4,12,3,,485,,Sunny Hill Garden Suite #2,23:49.7,42.311336,-71.085128,0101000020E610000054FEB5BC72C551C0A208A9DBD9274540
12102482,1429,30283594,Entire home/apt,,Boston,,Mission Hill,0,0,3,1,,354,,Luxurious Furnished 1-Bedroom Longwood Apartment!!,23:44.2,42.335179,-71.101492,0101000020E61000008F334DD87EC651C02AA73D25E72A4540
17264839,1429,105840819,Entire home/apt,,Boston,,Allston,3,5,6,4,,319,,Cozy townhouse close to Harvard Square,23:39.8,42.362403,-71.134777,0101000020E610000031D0B52FA0C851C0747CB438632E4540
4040151,1429,9419684,Entire home/apt,,Boston,,Fenway,16,4.5,5,2,,376,,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,23:32.1,42.345171,-71.100497,0101000020E61000002716F88A6EC651C0894336902E2C4540
15726469,1429,95459395,Entire home/apt,,Boston,,West End,0,0,3,1,,354,,Breathtaking 1-Bedroom Apt with Pool,23:04.1,42.364841,-71.06761,0101000020E61000007CB8E4B853C451C0B69E211CB32E4540
3359170,1429,25188,Entire home/apt,,Boston,,Chinatown,1,0,4,2,,399,,[1857]2BR At Radian Apartments,22:44.5,42.35194,-71.060077,0101000020E61000007A8F334DD8C351C0BE13B35E0C2D4540
15561714,1429,25188,Entire home/apt,,Boston,,South Boston Waterfront,0,0,6,3,,449,,[1034]3BR - Watermark Seaport,22:43.0,42.351542,-71.047202,0101000020E61000009293895B05C351C0D1950854FF2C4540
10050765,1429,30283594,Entire home/apt,,Boston,,South Boston Waterfront,4,5,5,2,,419,,Beautifully Furnished  2BR Apt in Seaport Square,22:41.3,42.353242,-71.047196,0101000020E610000021205F4205C351C06DC9AA08372D4540
1776190,1429,25188,Entire home/apt,,Boston,,Back Bay,1,0,2,1,,349,,[1250-2C] Beautiful 2BRs in Back Bay Near The Pru,22:34.3,42.34632,-71.078073,0101000020E6100000D76CE525FFC451C0B1F9B836542C4540
15249493,1429,9419684,Entire home/apt,,Boston,,Chinatown,0,0,3,1,,311,,Lux Downtown Boston 1 Bedroom Apt w/pool,22:34.3,42.351207,-71.061426,0101000020E6100000F1475167EEC351C02A90D959F42C4540
9857,1429,25188,Entire home/apt,,Boston,,Back Bay,24,4.5,4,2,,342,,[1280] Luxury 2BR Suite-Back Bay,22:34.3,42.35429,-71.072772,0101000020E61000002104E44BA8C451C061A6ED5F592D4540
13545797,1429,73223944,Entire home/apt,,Boston,,Downtown,1,0,4,2,,350,,25th floor downtown boston 2 BR,22:34.3,42.351067,-71.063122,0101000020E61000001F6ADB300AC451C038DA71C3EF2C4540
18945706,1429,4962900,Entire home/apt,,Boston,,Back Bay,0,0,4,1,,313,,Fabulous 1BR Condo in Boston's Back Bay! GS1,22:32.6,42.345136,-71.07976,0101000020E6100000DAE1AFC91AC551C00C569C6A2D2C4540
