"","room_id","host_id","room_type","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude"
"289",7611271,953185,"Entire home/apt","South Boston",15,5,7,4,391,42.331816,"-71.033987"
"290",10051357,30283594,"Entire home/apt","South Boston Waterfront",2,0,5,2,419,42.352625,"-71.047443"
"291",10054046,30283594,"Entire home/apt","South Boston Waterfront",1,0,3,1,319,42.351195,"-71.047125"
"292",10050765,30283594,"Entire home/apt","South Boston Waterfront",3,5,5,2,419,42.353242,"-71.047196"
"293",13589,25188,"Entire home/apt","Back Bay",58,4.5,6,3,389,42.355263,"-71.072793"
"294",7275108,892781,"Entire home/apt","South End",8,5,6,2,380,42.343598,"-71.071908"
"295",10050351,30283594,"Entire home/apt","South Boston Waterfront",2,0,3,1,319,42.353298,"-71.04764"
"296",14942643,9419684,"Entire home/apt","South Boston Waterfront",0,0,5,2,402,42.352222,"-71.046798"
"297",6834270,14338710,"Entire home/apt","Mission Hill",37,4,2,1,99,42.334267,"-71.106529"
"298",2360109,9967305,"Entire home/apt","Fenway",46,4.5,3,0,100,42.342703,"-71.096238"
"299",9125711,10211215,"Entire home/apt","Fenway",1,0,2,1,99,42.347273,"-71.094731"
"300",3601254,17194624,"Entire home/apt","Back Bay",51,4,2,0,97,42.353357,"-71.081576"
"301",10659448,12840344,"Entire home/apt","Beacon Hill",0,0,2,1,100,42.356977,"-71.071645"
"302",5727231,17109361,"Entire home/apt","South Boston",5,5,4,2,99,42.331424,"-71.034735"
"303",16415744,9688767,"Entire home/apt","East Boston",0,0,4,1,100,42.370787,"-71.038361"
"304",3781,4804,"Entire home/apt","East Boston",9,5,2,1,84,42.365241,"-71.029361"
"305",8930592,4776690,"Entire home/apt","South Boston",90,4.5,8,3,99,42.335243,"-71.043905"
"306",9183638,14007443,"Entire home/apt","Chinatown",4,5,5,2,99,42.347483,"-71.060796"
"307",2778656,14211557,"Entire home/apt","East Boston",10,4,4,2,100,42.375107,"-71.033713"
"308",377474,119019,"Entire home/apt","Dorchester",19,4.5,10,5,495,42.29839,"-71.059312"
"309",7857318,30283594,"Entire home/apt","West End",0,0,5,2,342,42.363604,"-71.070355"
"310",1031655,25188,"Entire home/apt","West End",0,0,6,3,389,42.364579,"-71.069824"
"311",13592,25188,"Entire home/apt","Back Bay",17,3.5,4,2,359,42.353763,"-71.074239"
"312",10053928,30283594,"Entire home/apt","South Boston Waterfront",0,0,3,1,319,42.353311,"-71.047194"
"313",1731639,2355815,"Entire home/apt","Bay Village",14,4.5,5,2,500,42.349586,"-71.067575"
"314",14950622,92691757,"Entire home/apt","Charlestown",3,4.5,4,2,307,42.371929,"-71.059358"
"315",1754121,6320362,"Entire home/apt","South Boston Waterfront",4,5,4,1,330,42.348974,"-71.048531"
"316",1234740,25188,"Entire home/apt","Back Bay",10,5,4,2,389,42.354497,"-71.072411"
"317",10053549,30283594,"Entire home/apt","South Boston Waterfront",0,0,3,1,319,42.352739,"-71.047625"
"318",4445906,9419684,"Entire home/apt","Chinatown",4,4.5,5,2,389,42.351581,"-71.061727"
"319",10136854,30283594,"Entire home/apt","Chinatown",0,0,3,1,349,42.350642,"-71.06291"
"320",10053454,30283594,"Entire home/apt","South Boston Waterfront",0,0,3,1,319,42.353046,"-71.046664"
"321",10469962,51673899,"Entire home/apt","Beacon Hill",9,4.5,6,2,399,42.356108,"-71.073446"
"322",14421605,4962900,"Entire home/apt","Downtown",0,0,5,2,400,42.365994,"-71.061212"
"323",1214214,2021429,"Entire home/apt","South End",1,0,3,2,450,42.342936,"-71.073453"
"324",15561714,25188,"Entire home/apt","South Boston Waterfront",0,0,6,3,449,42.351542,"-71.047202"
"325",6629066,9410008,"Entire home/apt","South Boston",14,5,8,4,500,42.335802,"-71.044083"
"326",16177684,105620455,"Entire home/apt","North End",0,0,6,2,425,42.362599,"-71.051555"
"327",6310903,32783797,"Entire home/apt","South Boston",48,5,6,4,350,42.33411,"-71.04507"
"328",13573506,78285098,"Entire home/apt","North End",0,0,2,1,450,42.36574,"-71.055415"
"329",10138904,51673899,"Entire home/apt","Back Bay",13,4.5,8,3,330,42.355034,"-71.073736"
"330",14820482,92648590,"Entire home/apt","Bay Village",8,5,7,3,382,42.349004,"-71.068877"
"331",4132983,9419684,"Entire home/apt","Back Bay",19,4.5,5,2,363,42.346026,"-71.079917"
"332",68902,25188,"Entire home/apt","Back Bay",7,4.5,4,2,359,42.354543,"-71.073455"
"333",16177678,105620455,"Entire home/apt","North End",0,0,6,2,345,42.364139,"-71.051009"
"334",15758739,72027773,"Entire home/apt","Back Bay",0,0,4,1,500,42.344551,"-71.07994"
"335",12359031,30283594,"Entire home/apt","Mission Hill",0,0,5,2,319,42.332912,"-71.102432"
"336",7133949,845174,"Entire home/apt","South Boston Waterfront",8,4.5,4,2,350,42.348234,"-71.04922"
"337",14589695,32532791,"Entire home/apt","North End",0,0,6,2,425,42.367243,"-71.058334"
"338",16362002,1480518,"Entire home/apt","Jamaica Plain",0,0,8,4,350,42.295456,"-71.119385"
"339",13221129,30283594,"Entire home/apt","South Boston Waterfront",1,0,3,1,319,42.353311,"-71.046001"
"340",16126427,34245365,"Entire home/apt","East Boston",0,0,6,2,450,42.366878,"-71.040053"
"341",1550047,1444340,"Entire home/apt","Roxbury",61,4.5,7,3,330,42.338328,"-71.081325"
"342",820073,1911807,"Entire home/apt","Downtown",47,5,4,1,395,42.356281,"-71.061409"
"343",1776190,25188,"Entire home/apt","Back Bay",1,0,2,1,349,42.34632,"-71.078073"
"344",15038186,72882793,"Entire home/apt","Bay Village",0,0,8,4,319,42.349243,"-71.068938"
"345",15326552,43952026,"Entire home/apt","South Boston",0,0,8,3,350,42.340635,"-71.050135"
"346",13744821,2042123,"Entire home/apt","North End",11,5,5,2,500,42.362862,"-71.055699"
"347",8146576,30283594,"Entire home/apt","Fenway",1,0,5,2,319,42.345257,"-71.101742"
"348",8187052,30283594,"Entire home/apt","Fenway",2,0,5,2,319,42.345859,"-71.100118"
"349",10034614,30283594,"Entire home/apt","Chinatown",0,0,5,2,319,42.351342,"-71.060492"
"350",3458030,7912254,"Entire home/apt","Back Bay",14,5,4,2,500,42.34466,"-71.079994"
"351",10053235,30283594,"Entire home/apt","South Boston Waterfront",0,0,3,1,319,42.352919,"-71.048031"
"352",14615131,42726977,"Entire home/apt","Beacon Hill",1,0,2,1,350,42.357544,"-71.072831"
"353",475254,2355815,"Entire home/apt","Bay Village",2,0,5,2,500,42.348456,"-71.0681"
"354",1143410,4317287,"Entire home/apt","Back Bay",14,5,4,3,495,42.352793,"-71.077306"
"355",15619224,61797601,"Entire home/apt","Charlestown",0,0,9,4,500,42.375982,"-71.062597"
"356",15165443,92522752,"Entire home/apt","Charlestown",0,0,4,1,400,42.376651,"-71.06523"
"357",10153739,30283594,"Entire home/apt","Mission Hill",0,0,3,1,349,42.333365,"-71.099992"
"358",6790961,30283594,"Entire home/apt","Fenway",3,5,5,2,319,42.344572,"-71.099808"
"359",6576530,14785487,"Entire home/apt","Roxbury",4,4,8,3,450,42.311336,"-71.085128"
"360",12264926,34078385,"Entire home/apt","Back Bay",0,0,2,0,329,42.353074,"-71.082242"
"361",76073,405376,"Entire home/apt","Brighton",58,4.5,11,5,425,42.352725,"-71.16882"
"362",10034284,30283594,"Entire home/apt","Chinatown",0,0,5,2,319,42.351179,"-71.06122"
"363",9218288,21361004,"Entire home/apt","Downtown",0,0,2,1,325,42.357581,"-71.061585"
"364",197146,25188,"Entire home/apt","Back Bay",22,4.5,4,2,356,42.347946,"-71.084882"
"365",15914966,87843028,"Entire home/apt","South End",0,0,3,2,395,42.340292,"-71.076598"
"366",8164953,30283594,"Entire home/apt","Fenway",2,0,5,1,319,42.344543,"-71.099308"
"367",4143561,9419684,"Entire home/apt","Back Bay",15,4.5,5,2,363,42.346762,"-71.079951"
"368",11276570,9419684,"Entire home/apt","South Boston Waterfront",4,4.5,5,2,402,42.351403,"-71.046504"
"369",16674124,23127994,"Entire home/apt","Jamaica Plain",0,0,8,5,350,42.309907,"-71.118251"
"370",4632511,23901135,"Entire home/apt","Beacon Hill",26,4.5,4,2,305,42.361143,"-71.065213"
"371",10051842,30283594,"Entire home/apt","West End",2,0,5,2,342,42.365132,"-71.069752"
"372",11127085,26347507,"Entire home/apt","South Boston",0,0,2,1,500,42.335694,"-71.047724"
"373",14167166,33431571,"Entire home/apt","South Boston",0,0,5,2,365,42.340286,"-71.054976"
"374",6065674,21644095,"Entire home/apt","Jamaica Plain",13,5,8,4,399,42.318501,"-71.114511"
"375",8381472,44169062,"Entire home/apt","South End",0,0,4,2,400,42.343095,"-71.079798"
"376",14896820,10733730,"Entire home/apt","South Boston Waterfront",1,0,6,2,499,42.347583,"-71.037896"
"377",12205324,65632036,"Entire home/apt","Back Bay",0,0,3,1,450,42.352179,"-71.08103"
"378",13980127,5367536,"Entire home/apt","Downtown",0,0,2,1,350,42.352534,"-71.059604"
"379",848152,1220808,"Entire home/apt","Mission Hill",32,4,7,2,399,42.32741,"-71.099315"
"380",11563716,9419684,"Entire home/apt","South Boston Waterfront",5,5,6,3,389,42.351717,"-71.047257"
"381",10262069,30283594,"Entire home/apt","Chinatown",0,0,5,2,319,42.35093,"-71.059772"
"382",2096607,10694643,"Entire home/apt","South End",0,0,2,0,325,42.337698,"-71.076916"
"383",12365159,2788083,"Entire home/apt","Beacon Hill",0,0,2,1,395,42.358785,"-71.067526"
"384",16600533,30668850,"Entire home/apt","Brighton",0,0,8,3,480,42.337528,"-71.159433"
"385",15660172,39051883,"Entire home/apt","South End",3,5,2,0,309,42.346221,"-71.071395"
"386",15358576,90526463,"Entire home/apt","Dorchester",3,0,8,4,399,42.312818,"-71.048054"
"387",994317,25188,"Entire home/apt","Chinatown",4,4.5,2,1,349,42.352197,"-71.061995"
"388",9109401,47477850,"Entire home/apt","Allston",23,5,7,3,325,42.352868,"-71.139338"
"389",7825327,14785487,"Entire home/apt","Roxbury",14,4,8,3,450,42.337135,"-71.083813"
"390",8327907,23955944,"Entire home/apt","Downtown",7,5,2,1,399,42.361993,"-71.050523"
"391",8188894,43195276,"Entire home/apt","Back Bay",0,0,2,1,400,42.352869,"-71.083138"
"392",12428994,30283594,"Entire home/apt","Chinatown",4,4.5,5,2,399,42.350801,"-71.061691"
"393",8595227,45229943,"Entire home/apt","South Boston Waterfront",0,0,4,2,400,42.34883,"-71.038451"
"394",10034113,30283594,"Entire home/apt","Chinatown",0,0,5,2,319,42.349734,"-71.060523"
"395",2892825,14785487,"Entire home/apt","Roxbury",9,4.5,10,3,450,42.311115,"-71.086541"
"396",12221012,28167413,"Entire home/apt","North End",6,5,4,2,400,42.363013,"-71.051764"
"397",10569282,48494513,"Entire home/apt","Back Bay",27,4.5,6,3,379,42.353956,"-71.074446"
"398",1596470,480310,"Entire home/apt","Downtown",27,5,8,2,375,42.350494,"-71.069863"
"399",6134867,20582119,"Entire home/apt","Downtown",136,4.5,4,2,325,42.356239,"-71.060427"
"400",16425613,96317029,"Entire home/apt","South Boston",0,0,12,3,429,42.337308,"-71.053198"
"401",6017574,31235595,"Entire home/apt","Back Bay",22,5,4,2,425,42.350477,"-71.085779"
"402",13024385,12243051,"Entire home/apt","Chinatown",5,5,4,2,369,42.351244,"-71.061978"
"403",2549840,814298,"Entire home/apt","South End",45,4.5,8,3,417,42.33711,"-71.077131"
"404",16071075,24981216,"Entire home/apt","Beacon Hill",4,5,6,3,450,42.355684,"-71.067065"
"405",1840255,9617517,"Entire home/apt","Fenway",41,5,4,2,395,42.345668,"-71.104652"
"406",1701741,7419610,"Entire home/apt","Jamaica Plain",8,4.5,4,2,295,42.310082,"-71.119678"
"407",12618291,68502098,"Entire home/apt","West Roxbury",4,5,8,5,300,42.280757,"-71.153214"
"408",732999,3817361,"Entire home/apt","Jamaica Plain",18,5,4,2,225,42.304559,"-71.113643"
"409",16338045,64829816,"Entire home/apt","West Roxbury",0,0,6,3,250,42.275516,"-71.150741"
"410",6300089,29483150,"Entire home/apt","West Roxbury",32,4.5,6,3,245,42.286412,"-71.153716"
"411",4698487,13776857,"Entire home/apt","Hyde Park",4,5,8,4,269,42.26138,"-71.117977"
"412",14585335,90419082,"Entire home/apt","Mattapan",1,0,6,3,285,42.275187,"-71.068702"
"413",14677678,65498878,"Entire home/apt","West Roxbury",3,5,6,3,225,42.295614,"-71.146081"
"414",4652263,24075349,"Entire home/apt","Brighton",2,0,3,1,250,42.339251,"-71.159597"
"415",9461126,49027294,"Entire home/apt","Brighton",0,0,6,2,200,42.344014,"-71.168946"
"416",15059574,95208000,"Entire home/apt","Brighton",1,0,6,2,300,42.342439,"-71.161065"
"417",12708781,69086583,"Entire home/apt","West Roxbury",28,5,9,3,220,42.28909,"-71.167855"
"418",2365632,12083797,"Entire home/apt","Jamaica Plain",63,4.5,4,2,220,42.309312,"-71.11712"
"419",5405928,1169936,"Entire home/apt","Jamaica Plain",12,4.5,6,2,200,42.303982,"-71.118485"
"420",9906565,6807512,"Entire home/apt","Jamaica Plain",2,0,7,3,225,42.310976,"-71.104162"
"421",14254537,11722054,"Entire home/apt","Jamaica Plain",3,4.5,3,1,225,42.311212,"-71.111912"
"422",849408,4434391,"Entire home/apt","Roslindale",34,4.5,5,2,229,42.28882,"-71.13951"
"423",12147973,31303940,"Entire home/apt","Roslindale",0,0,4,2,250,42.282619,"-71.133068"
"424",12368012,66824316,"Entire home/apt","Jamaica Plain",1,0,6,3,295,42.308717,"-71.110518"
"425",349409,1770277,"Entire home/apt","Jamaica Plain",5,5,9,4,250,42.324426,"-71.106515"
"426",12190053,4913318,"Entire home/apt","Jamaica Plain",0,0,4,2,235,42.311759,"-71.111836"
"427",12927298,68001856,"Entire home/apt","Roslindale",5,5,7,3,285,42.290617,"-71.132735"
"428",799701,4210157,"Entire home/apt","Jamaica Plain",2,0,8,4,300,42.320858,"-71.112499"
"429",6298216,32750893,"Entire home/apt","Jamaica Plain",0,0,6,3,299,42.319227,"-71.108869"
"430",10749312,55571157,"Entire home/apt","Jamaica Plain",3,5,5,3,249,42.315899,"-71.107456"
"431",3342094,1922657,"Entire home/apt","Jamaica Plain",14,5,6,2,249,42.31737,"-71.114859"
"432",14415125,70542233,"Entire home/apt","Jamaica Plain",2,0,5,2,275,42.316337,"-71.102856"
"433",957224,4210157,"Entire home/apt","Jamaica Plain",63,4.5,8,3,275,42.31886,"-71.114515"
"434",4757808,3085882,"Entire home/apt","Beacon Hill",5,4.5,4,1,200,42.355883,"-71.072611"
"435",23675,25188,"Entire home/apt","Back Bay",2,0,2,1,249,42.343496,"-71.085433"
"436",4838985,884747,"Entire home/apt","Jamaica Plain",6,4.5,6,3,255,42.30956,"-71.103422"
"437",9057435,47251069,"Entire home/apt","Jamaica Plain",12,5,6,3,299,42.314336,"-71.116415"
"438",13110084,72882793,"Entire home/apt","Jamaica Plain",26,4.5,6,2,220,42.30595,"-71.104893"
"439",8187595,30283594,"Entire home/apt","Fenway",0,0,5,2,319,42.343864,"-71.099841"
"440",8163273,30283594,"Entire home/apt","Fenway",2,0,5,2,319,42.344756,"-71.100621"
"441",8325030,30283594,"Entire home/apt","Fenway",0,0,5,2,319,42.345422,"-71.099882"
"442",8162168,30283594,"Entire home/apt","Fenway",1,0,5,2,319,42.344718,"-71.0993"
"443",8325366,30283594,"Entire home/apt","Fenway",3,4.5,5,2,319,42.344558,"-71.101368"
"444",1948096,10074105,"Entire home/apt","Back Bay",3,4.5,4,2,385,42.343271,"-71.081267"
"445",5870309,30283594,"Entire home/apt","Back Bay",6,4,5,2,319,42.345074,"-71.080485"
"446",4446413,9419684,"Entire home/apt","Back Bay",7,3.5,5,2,363,42.345003,"-71.079491"
"447",9918713,30283594,"Entire home/apt","Back Bay",2,0,5,2,319,42.346657,"-71.079116"
"448",12094488,64837202,"Entire home/apt","South End",5,5,2,2,350,42.341243,"-71.066911"
"449",12263690,30283594,"Entire home/apt","Back Bay",3,4.5,5,2,319,42.346837,"-71.078429"
"450",9920084,30283594,"Entire home/apt","Back Bay",3,4,5,2,319,42.346852,"-71.077995"
"451",13872339,76562235,"Entire home/apt","Back Bay",8,4.5,4,2,329,42.351626,"-71.077741"
"452",12265433,66058500,"Entire home/apt","Bay Village",6,5,4,2,500,42.3484,"-71.068027"
"453",14365669,2355815,"Entire home/apt","Bay Village",0,0,5,2,500,42.348834,"-71.068965"
"454",21891,25188,"Entire home/apt","Downtown",21,4.5,4,2,349,42.352179,"-71.06316"
"455",4021522,25188,"Entire home/apt","Downtown",6,5,4,2,329,42.352781,"-71.063325"
"456",10922386,55708104,"Entire home/apt","Downtown",3,3.5,5,2,395,42.352854,"-71.06322"
"457",1964878,9419684,"Entire home/apt","Back Bay",12,4.5,5,2,363,42.345966,"-71.078297"
"458",5088560,21609039,"Entire home/apt","South End",42,5,4,2,350,42.341445,"-71.080511"
"459",14935220,93938503,"Entire home/apt","Back Bay",10,5,16,7,499,42.351105,"-71.078893"
"460",10542140,54361238,"Entire home/apt","Back Bay",36,5,4,2,350,42.34887,"-71.084604"
"461",9992143,30283594,"Entire home/apt","Back Bay",2,0,5,2,319,42.346518,"-71.077726"
"462",8184007,30283594,"Entire home/apt","Fenway",0,0,5,2,319,42.344442,"-71.10191"
"463",979759,25188,"Entire home/apt","West End",2,0,4,2,310,42.366235,"-71.067846"
"464",14205208,4061992,"Entire home/apt","Beacon Hill",4,0,5,2,400,42.360524,"-71.068528"
"465",12130434,25188,"Entire home/apt","West End",3,4.5,4,2,349,42.364291,"-71.068376"
"466",14950476,92691757,"Entire home/apt","Charlestown",3,4,4,2,307,42.372301,"-71.060649"
"467",1421610,7652728,"Entire home/apt","Charlestown",6,5,4,2,320,42.376181,"-71.059878"
"468",5726250,29688938,"Entire home/apt","Charlestown",19,5,6,4,325,42.379946,"-71.062233"
"469",9992751,30283594,"Entire home/apt","Back Bay",0,0,5,2,319,42.346439,"-71.079199"
"470",2246959,9419684,"Entire home/apt","Back Bay",22,4.5,5,2,363,42.346483,"-71.079675"
"471",1375194,6274286,"Entire home/apt","North End",20,4.5,4,2,399,42.366509,"-71.05284"
"472",2247190,9419684,"Entire home/apt","Back Bay",16,4.5,5,2,363,42.346493,"-71.079625"
"473",4490826,9419684,"Entire home/apt","Back Bay",3,4,5,2,363,42.345005,"-71.079553"
"474",9991857,30283594,"Entire home/apt","Back Bay",3,5,5,2,319,42.346687,"-71.07919"
"475",1819994,9529655,"Entire home/apt","Fenway",1,0,1,1,325,42.349474,"-71.092647"
"476",6480967,33865671,"Entire home/apt","Beacon Hill",0,0,4,1,350,42.352427,"-71.064533"
"477",11981674,30283594,"Entire home/apt","Chinatown",1,0,5,2,349,42.351016,"-71.062907"
"478",1814201,25188,"Entire home/apt","Downtown",3,5,4,2,399,42.35085,"-71.063542"
"479",15249493,9419684,"Entire home/apt","Brighton",0,0,3,1,220,42.350646,"-71.169344"
"480",15676480,56926015,"Entire home/apt","Allston",0,0,7,3,260,42.349345,"-71.130792"
"481",10810,38440,"Entire home/apt","Allston",0,0,5,2,250,42.353359,"-71.130344"
"482",10032327,45004988,"Entire home/apt","Allston",21,5,4,1,210,42.349446,"-71.130806"
"483",9855,25188,"Entire home/apt","Fenway",3,4.5,3,1,259,42.343371,"-71.098708"
"484",15817409,96366986,"Entire home/apt","Mission Hill",0,0,9,2,269,42.329016,"-71.104794"
"485",951473,25188,"Entire home/apt","Fenway",0,0,3,1,279,42.343034,"-71.100608"
"486",16260887,96366986,"Entire home/apt","Mission Hill",0,0,9,2,299,42.329499,"-71.105403"
"487",15931474,96366986,"Entire home/apt","Mission Hill",0,0,8,2,265,42.329393,"-71.104727"
"488",5932267,183065,"Entire home/apt","South End",1,0,2,1,250,42.33666,"-71.075024"
"489",23370,25188,"Entire home/apt","Back Bay",5,4,3,1,289,42.346091,"-71.078578"
"490",8607856,31545543,"Entire home/apt","Allston",0,0,5,2,298,42.348075,"-71.135388"
"491",13684251,12243051,"Entire home/apt","Allston",0,0,3,2,299,42.349191,"-71.129446"
"492",7310887,38302832,"Entire home/apt","Brighton",87,5,5,3,285,42.345539,"-71.13819"
"493",6702969,2527889,"Entire home/apt","Brighton",1,0,6,2,270,42.351261,"-71.161411"
"494",3457722,6209951,"Entire home/apt","Brighton",24,5,8,3,260,42.354574,"-71.159493"
"495",12454069,67383376,"Entire home/apt","Jamaica Plain",0,0,4,2,250,42.312261,"-71.117053"
"496",8283433,1264857,"Entire home/apt","Jamaica Plain",6,5,7,2,240,42.311023,"-71.118993"
"497",4447430,21093140,"Entire home/apt","Dorchester",20,5,6,3,300,42.310579,"-71.055071"
"498",13978700,14785487,"Entire home/apt","Roxbury",1,0,10,0,300,42.310768,"-71.086269"
"499",5124772,1450086,"Entire home/apt","Jamaica Plain",3,4.5,10,5,200,42.318677,"-71.100333"
"500",4523594,9419684,"Entire home/apt","Mission Hill",0,0,3,1,215,42.333165,"-71.101325"
"501",4040151,9419684,"Entire home/apt","Fenway",15,4.5,5,2,233,42.345171,"-71.100497"
"502",4516065,9419684,"Entire home/apt","Back Bay",3,4,3,1,233,42.346554,"-71.078203"
"503",6027467,30283594,"Entire home/apt","Fenway",3,5,3,1,239,42.344332,"-71.100976"
"504",1775935,25188,"Entire home/apt","Back Bay",3,4.5,4,2,299,42.346521,"-71.078384"
"505",1864705,9419684,"Entire home/apt","Fenway",11,4.5,5,2,233,42.343396,"-71.101059"
"506",6015021,30283594,"Entire home/apt","Fenway",2,0,3,1,219,42.344922,"-71.100095"
"507",7421361,2881238,"Entire home/apt","South End",0,0,5,2,300,42.340682,"-71.075671"
